 1000  1.0000E+02
    i  x                       den                     ener                    pres                    vel                     cs
  558  5.5755755755755756E-01  7.4210664602745978E+02  1.8244830849741235E-06  9.0264068194931985E-04  1.6031430306511162E-03  1.4237989421786442E-03
  559  5.5855855855855856E-01  7.5557737300459184E+02  1.8114205108132933E-06  9.1244556731129605E-04  1.6086493002293867E-03  1.4186928689674925E-03
  560  5.5955955955955956E-01  7.6936475153263920E+02  1.7984803398840570E-06  9.2245825322082270E-04  1.6141774878622544E-03  1.4136164574452518E-03
  561  5.6056056056056056E-01  7.8347794061957783E+02  1.7856608466761752E-06  9.3268392186590771E-04  1.6197274820385243E-03  1.4085693477489749E-03
  562  5.6156156156156156E-01  7.9792640624671270E+02  1.7729603251101654E-06  9.4312790708877181E-04  1.6252991665937076E-03  1.4035511806803031E-03
  563  5.6256256256256256E-01  8.1271993302733036E+02  1.7603770883190301E-06  9.5379569954765933E-04  1.6308924207604690E-03  1.3985615977055498E-03
  564  5.6356356356356356E-01  8.2786863636275788E+02  1.7479094684364754E-06  9.6469295208003865E-04  1.6365071192230125E-03  1.3936002409572423E-03
  565  5.6456456456456456E-01  8.4338297511938348E+02  1.7355558163914166E-06  9.7582548527596233E-04  1.6421431321753467E-03  1.3886667532370819E-03
  566  5.6556556556556557E-01  8.5927376485141512E+02  1.7233145017085687E-06  9.8719929327077492E-04  1.6478003253833611E-03  1.3837607780202829E-03
  567  5.6656656656656657E-01  8.7555219159544367E+02  1.7111839123149194E-06  9.9882054976679549E-04  1.6534785602506341E-03  1.3788819594612471E-03
  568  5.6756756756756757E-01  8.9222982626424022E+02  1.6991624543518790E-06  1.0106956142940647E-03  1.6591776938878940E-03  1.3740299424005283E-03
  569  5.6856856856856857E-01  9.0931863966865722E+02  1.6872485519929045E-06  1.0228310387207331E-03  1.6648975791860381E-03  1.3692043723730397E-03
  570  5.6956956956956957E-01  9.2683101819802615E+02  1.6754406472663902E-06  1.0352335740241790E-03  1.6706380648926167E-03  1.3644048956174550E-03
  571  5.7057057057057057E-01  9.4477978019105378E+02  1.6637371998836230E-06  1.0479101773344858E-03  1.6763989956916756E-03  1.3596311590867507E-03
  572  5.7157157157157157E-01  9.6317819303092194E+02  1.6521366870715952E-06  1.0608680192624753E-03  1.6821802122868494E-03  1.3548828104598384E-03
  573  5.7257257257257257E-01  9.8203999100009645E+02  1.6406376034104727E-06  1.0741144915250937E-03  1.6879815514875882E-03  1.3501594981542295E-03
  574  5.7357357357357357E-01  1.0013793939322563E+03  1.6292384606755134E-06  1.0876572148815786E-03  1.6938028462983980E-03  1.3454608713396782E-03
  575  5.7457457457457457E-01  1.0212111267007714E+03  1.6179377876832357E-06  1.1015040473945004E-03  1.6996439260109668E-03  1.3407865799527429E-03
  576  5.7557557557557558E-01  1.0415504395852907E+03  1.6067341301416347E-06  1.1156630930304730E-03  1.7055046162990459E-03  1.3361362747122078E-03
  577  5.7657657657657658E-01  1.0624131295602662E+03  1.5956260505042478E-06  1.1301427106160702E-03  1.7113847393159494E-03  1.3315096071353029E-03
  578  5.7757757757757758E-01  1.0838155625516277E+03  1.5846121278278723E-06  1.1449515231652649E-03  1.7172841137945327E-03  1.3269062295546620E-03
  579  5.7857857857857858E-01  1.1057746967103662E+03  1.5736909576337406E-06  1.1600984275955303E-03  1.7232025551495039E-03  1.3223257951359544E-03
  580  5.7957957957957958E-01  1.1283081067544654E+03  1.5628611517719599E-06  1.1755926048506156E-03  1.7291398755819233E-03  1.3177679578961287E-03
  581  5.8058058058058058E-01  1.1514340094334754E+03  1.5521213382890270E-06  1.1914435304489240E-03  1.7350958841857373E-03  1.3132323727222025E-03
  582  5.8158158158158158E-01  1.1751712901730405E+03  1.5414701612982327E-06  1.2076609854773927E-03  1.7410703870561961E-03  1.3087186953905347E-03
  583  5.8258258258258258E-01  1.1995395309598987E+03  1.5309062808527708E-06  1.2242550680517972E-03  1.7470631873999983E-03  1.3042265825865155E-03
  584  5.8358358358358358E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  585  5.8458458458458458E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  586  5.8558558558558559E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  587  5.8658658658658659E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  588  5.8758758758758759E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  589  5.8858858858858859E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  590  5.8958958958958959E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  591  5.9059059059059059E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  592  5.9159159159159159E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  593  5.9259259259259259E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  594  5.9359359359359359E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  595  5.9459459459459459E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  596  5.9559559559559560E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  597  5.9659659659659660E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  598  5.9759759759759760E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  599  5.9859859859859860E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  600  5.9959959959959960E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  601  6.0060060060060060E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  602  6.0160160160160160E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  603  6.0260260260260260E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  604  6.0360360360360360E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  605  6.0460460460460460E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  606  6.0560560560560561E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  607  6.0660660660660661E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  608  6.0760760760760761E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  609  6.0860860860860861E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  610  6.0960960960960961E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  611  6.1061061061061061E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  612  6.1161161161161161E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  613  6.1261261261261261E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  614  6.1361361361361361E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  615  6.1461461461461461E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  616  6.1561561561561562E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  617  6.1661661661661662E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  618  6.1761761761761762E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  619  6.1861861861861862E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  620  6.1961961961961962E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  621  6.2062062062062062E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  622  6.2162162162162162E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  623  6.2262262262262262E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  624  6.2362362362362362E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  625  6.2462462462462462E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  626  6.2562562562562563E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  627  6.2662662662662663E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  628  6.2762762762762763E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  629  6.2862862862862863E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  630  6.2962962962962963E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  631  6.3063063063063063E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  632  6.3163163163163163E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  633  6.3263263263263263E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  634  6.3363363363363363E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  635  6.3463463463463463E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  636  6.3563563563563564E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  637  6.3663663663663664E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  638  6.3763763763763764E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  639  6.3863863863863864E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  640  6.3963963963963964E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  641  6.4064064064064064E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  642  6.4164164164164164E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  643  6.4264264264264264E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  644  6.4364364364364364E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  645  6.4464464464464464E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  646  6.4564564564564565E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  647  6.4664664664664665E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  648  6.4764764764764765E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  649  6.4864864864864865E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  650  6.4964964964964965E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  651  6.5065065065065065E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  652  6.5165165165165165E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  653  6.5265265265265265E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  654  6.5365365365365365E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  655  6.5465465465465465E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  656  6.5565565565565566E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  657  6.5665665665665666E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  658  6.5765765765765766E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  659  6.5865865865865866E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  660  6.5965965965965966E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  661  6.6066066066066066E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  662  6.6166166166166166E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  663  6.6266266266266266E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  664  6.6366366366366366E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  665  6.6466466466466466E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  666  6.6566566566566567E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  667  6.6666666666666667E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  668  6.6766766766766767E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  669  6.6866866866866867E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  670  6.6966966966966967E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  671  6.7067067067067067E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  672  6.7167167167167167E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  673  6.7267267267267267E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  674  6.7367367367367367E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  675  6.7467467467467467E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  676  6.7567567567567568E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  677  6.7667667667667668E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  678  6.7767767767767768E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  679  6.7867867867867868E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  680  6.7967967967967968E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  681  6.8068068068068068E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  682  6.8168168168168168E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  683  6.8268268268268268E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  684  6.8368368368368368E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  685  6.8468468468468468E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  686  6.8568568568568569E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  687  6.8668668668668669E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  688  6.8768768768768769E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  689  6.8868868868868869E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  690  6.8968968968968969E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  691  6.9069069069069069E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  692  6.9169169169169169E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  693  6.9269269269269269E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  694  6.9369369369369369E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  695  6.9469469469469469E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  696  6.9569569569569570E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  697  6.9669669669669670E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  698  6.9769769769769770E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  699  6.9869869869869870E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  700  6.9969969969969970E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  701  7.0070070070070070E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  702  7.0170170170170170E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  703  7.0270270270270270E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  704  7.0370370370370370E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  705  7.0470470470470470E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  706  7.0570570570570571E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  707  7.0670670670670671E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  708  7.0770770770770771E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  709  7.0870870870870871E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  710  7.0970970970970971E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  711  7.1071071071071071E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  712  7.1171171171171171E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  713  7.1271271271271271E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  714  7.1371371371371371E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  715  7.1471471471471471E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  716  7.1571571571571572E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  717  7.1671671671671672E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  718  7.1771771771771772E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  719  7.1871871871871872E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  720  7.1971971971971972E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  721  7.2072072072072072E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  722  7.2172172172172172E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  723  7.2272272272272272E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  724  7.2372372372372372E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  725  7.2472472472472472E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  726  7.2572572572572573E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  727  7.2672672672672673E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  728  7.2772772772772773E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  729  7.2872872872872873E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  730  7.2972972972972973E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  731  7.3073073073073073E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  732  7.3173173173173173E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  733  7.3273273273273273E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  734  7.3373373373373373E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  735  7.3473473473473473E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  736  7.3573573573573574E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  737  7.3673673673673674E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  738  7.3773773773773774E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  739  7.3873873873873874E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  740  7.3973973973973974E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  741  7.4074074074074074E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  742  7.4174174174174174E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  743  7.4274274274274274E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
